path,annotator,value,emotion
00442,human-1,True,Shame
00442,human-3,False,Sexual Lust
00443,human-1,True,Longing
00443,human-7,False,Fatigue/Exhaustion
00444,human-1,True,Pleasure/Ecstasy
00444,human-3,False,Fear
00445,human-1,True,Contemplation
00445,human-3,False,Confusion
00446,human-1,True,Fatigue/Exhaustion
00446,human-3,False,Longing
00447,human-1,True,Shame
00447,human-3,False,Sexual Lust
00448,human-1,True,Triumph
00448,human-3,False,Disappointment
00449,human-1,True,Contentment
00449,human-5,False,Anger
00450,human-1,True,Intoxication/Altered States of Consciousness
00450,human-3,False,Concentration
00451,human-1,True,Concentration
00451,human-7,False,Intoxication/Altered States of Consciousness
00452,human-1,True,Sadness
00452,human-3,False,Elation
00453,human-1,True,Thankfulness/Gratitude
00453,human-4,False,Jealousy & Envy
00454,human-1,True,Doubt
00454,human-7,True,Pride
00455,human-1,True,Longing
00455,human-3,False,Fatigue/Exhaustion
00456,human-1,True,Infatuation
00456,human-3,False,Disgust
00457,human-1,True,Contempt
00457,human-5,True,Awe
00458,human-1,True,Jealousy & Envy
00458,human-7,False,Thankfulness/Gratitude
00459,human-1,True,Pride
00459,human-5,False,Doubt
00460,human-1,True,Emotional Numbness
00460,human-5,False,Interest
00461,human-1,True,Concentration
00461,human-3,False,Intoxication/Altered States of Consciousness
00462,human-1,True,Sadness
00462,human-3,False,Elation
00463,human-1,True,Confusion
00463,human-3,False,Contemplation
00464,human-1,True,Pride
00464,human-3,False,Doubt
00465,human-1,True,Infatuation
00465,human-3,False,Disgust
00466,human-1,True,Contentment
00466,human-4,False,Anger
00467,human-1,True,Doubt
00467,human-4,False,Pride
00468,human-1,True,Malevolence/Malice
00468,human-7,True,Sourness
00469,human-1,True,Doubt
00469,human-7,False,Pride
00470,human-1,True,Pride
00470,human-3,False,Doubt
00471,human-1,True,Longing
00471,human-4,False,Fatigue/Exhaustion
00472,human-1,True,Anger
00472,human-4,False,Contentment
00473,human-1,True,Disappointment
00473,human-5,False,Triumph
00474,human-1,True,Relief
00474,human-4,False,Pain
00475,human-1,True,Impatience and Irritability
00475,human-7,False,Astonishment/Surprise
00476,human-1,True,Disappointment
00476,human-4,False,Triumph
00477,human-1,True,Pleasure/Ecstasy
00477,human-3,False,Fear
00478,human-1,True,Triumph
00478,human-3,False,Disappointment
00479,human-1,True,Distress
00479,human-3,False,Amusement
00480,human-1,True,Pleasure/Ecstasy
00480,human-7,False,Fear
00481,human-1,True,Concentration
00481,human-3,False,Intoxication/Altered States of Consciousness
00482,human-1,True,Jealousy & Envy
00482,human-7,False,Thankfulness/Gratitude
00483,human-1,True,Sourness
00483,human-4,False,Malevolence/Malice
00484,human-1,True,Impatience and Irritability
00484,human-7,False,Astonishment/Surprise
00485,human-1,True,Disappointment
00485,human-3,True,Triumph
00486,human-1,True,Embarrassment
00486,human-4,False,Teasing
00487,human-1,True,Pain
00487,human-3,False,Relief
00488,human-1,True,Teasing
00488,human-5,False,Embarrassment
00489,human-1,True,Jealousy & Envy
00489,human-3,False,Thankfulness/Gratitude
00490,human-1,True,Hope/Enthusiasm/Optimism
00490,human-3,False,Hopelessness
00491,human-1,True,Contemplation
00491,human-7,False,Confusion
00492,human-1,True,Contempt
00492,human-5,True,Awe
00493,human-1,True,Concentration
00493,human-7,False,Intoxication/Altered States of Consciousness
00494,human-1,True,Amusement
00494,human-5,False,Distress
00495,human-1,True,Bitterness
00495,human-5,False,Affection
00496,human-1,False,Concentration
00496,human-5,False,Intoxication/Altered States of Consciousness
00497,human-1,True,Shame
00497,human-5,False,Sexual Lust
00498,human-1,True,Fear
00498,human-4,False,Pleasure/Ecstasy
00499,human-1,False,Anger
00499,human-3,False,Contentment
00500,human-1,True,Contempt
00500,human-3,False,Awe
00501,human-1,False,Anger
00501,human-3,False,Contentment
00502,human-1,True,Bitterness
00502,human-4,False,Affection
00503,human-1,False,Sexual Lust
00503,human-4,True,Shame
00504,human-1,True,Confusion
00504,human-3,False,Contemplation
00505,human-1,True,Sourness
00505,human-4,False,Malevolence/Malice
00506,human-1,False,Pain
00506,human-3,False,Relief
00507,human-1,True,Anger
00507,human-7,False,Contentment
00508,human-1,True,Impatience and Irritability
00508,human-5,False,Astonishment/Surprise
00509,human-1,True,Contemplation
00509,human-3,False,Confusion
00510,human-1,True,Anger
00510,human-3,False,Contentment
00511,human-1,True,Disappointment
00511,human-5,False,Triumph
00512,human-1,True,Bitterness
00512,human-4,False,Affection
00513,human-1,True,Shame
00513,human-5,False,Sexual Lust
00514,human-1,True,Anger
00514,human-7,True,Contentment
00515,human-1,True,Fatigue/Exhaustion
00515,human-3,False,Longing
00516,human-1,True,Fear
00516,human-3,False,Pleasure/Ecstasy
00517,human-1,True,Contempt
00517,human-3,False,Awe
00518,human-1,True,Infatuation
00518,human-7,False,Disgust
00519,human-1,True,Emotional Numbness
00519,human-3,False,Interest
00520,human-1,True,Sourness
00520,human-3,False,Malevolence/Malice
00521,human-1,False,Sexual Lust
00521,human-3,False,Shame
00522,human-1,True,Amusement
00522,human-7,False,Distress
00523,human-1,True,Awe
00523,human-3,False,Contempt
00524,human-1,True,Teasing
00524,human-7,False,Embarrassment
00525,human-1,True,Awe
00525,human-3,False,Contempt
00526,human-1,True,Jealousy & Envy
00526,human-3,False,Thankfulness/Gratitude
00527,human-1,True,Interest
00527,human-4,False,Emotional Numbness
00528,human-1,True,Sexual Lust
00528,human-7,False,Shame
00529,human-1,True,Fear
00529,human-3,False,Pleasure/Ecstasy
00530,human-1,True,Affection
00530,human-5,False,Bitterness
00531,human-1,True,Hopelessness
00531,human-3,False,Hope/Enthusiasm/Optimism
00532,human-1,False,Sexual Lust
00532,human-3,False,Shame
00533,human-1,True,Disappointment
00533,human-3,False,Triumph
00534,human-1,False,Jealousy & Envy
00534,human-3,False,Thankfulness/Gratitude
00535,human-1,True,Astonishment/Surprise
00535,human-5,False,Impatience and Irritability
00536,human-1,True,Relief
00536,human-4,False,Pain
00537,human-1,True,Contempt
00537,human-4,False,Awe
00538,human-1,True,Elation
00538,human-5,False,Sadness
00539,human-1,True,Thankfulness/Gratitude
00539,human-3,False,Jealousy & Envy
00540,human-1,True,Impatience and Irritability
00540,human-3,False,Astonishment/Surprise
00541,human-1,True,Contemplation
00541,human-3,False,Confusion
00542,human-1,True,Amusement
00542,human-3,False,Distress
00543,human-1,True,Triumph
00543,human-3,False,Disappointment
00544,human-1,True,Distress
00544,human-5,False,Amusement
00545,human-1,True,Distress
00545,human-4,False,Amusement
00546,human-1,True,Jealousy & Envy
00546,human-3,False,Thankfulness/Gratitude
00547,human-1,True,Affection
00547,human-7,False,Bitterness
00548,human-1,True,Distress
00548,human-4,False,Amusement
00549,human-1,False,Sexual Lust
00549,human-4,True,Shame
00550,human-1,True,Impatience and Irritability
00550,human-3,False,Astonishment/Surprise
00551,human-1,True,Concentration
00551,human-3,False,Intoxication/Altered States of Consciousness
00552,human-1,True,Distress
00552,human-7,False,Amusement
00553,human-1,True,Fatigue/Exhaustion
00553,human-3,False,Longing
00554,human-1,True,Astonishment/Surprise
00554,human-3,False,Impatience and Irritability
00555,human-1,True,Emotional Numbness
00555,human-3,False,Interest
00556,human-1,True,Thankfulness/Gratitude
00556,human-4,False,Jealousy & Envy
00557,human-1,True,Emotional Numbness
00557,human-3,False,Interest
00558,human-1,True,Contempt
00558,human-7,False,Awe
00559,human-1,True,Awe
00559,human-7,False,Contempt
00560,human-1,True,Thankfulness/Gratitude
00560,human-7,False,Jealousy & Envy
00561,human-1,True,Astonishment/Surprise
00561,human-7,False,Impatience and Irritability
00562,human-1,True,Contempt
00562,human-7,False,Awe
00563,human-1,True,Shame
00563,human-7,False,Sexual Lust
00564,human-1,True,Triumph
00564,human-3,False,Disappointment
00565,human-1,True,Relief
00565,human-3,False,Pain
00566,human-1,True,Amusement
00566,human-3,False,Distress
00567,human-1,True,Disappointment
00567,human-7,False,Triumph
00568,human-1,True,Hope/Enthusiasm/Optimism
00568,human-4,False,Hopelessness
00569,human-1,True,Confusion
00569,human-5,False,Contemplation
00570,human-1,True,Contentment
00570,human-5,False,Anger
00571,human-1,True,Distress
00571,human-3,False,Amusement
00572,human-1,True,Astonishment/Surprise
00572,human-3,False,Impatience and Irritability
00573,human-1,True,Contempt
00573,human-5,True,Awe
00574,human-1,True,Hope/Enthusiasm/Optimism
00574,human-3,False,Hopelessness
00575,human-1,False,Astonishment/Surprise
00575,human-3,False,Impatience and Irritability
00576,human-1,True,Pride
00576,human-5,False,Doubt
00577,human-1,True,Pain
00577,human-4,False,Relief
00578,human-1,True,Impatience and Irritability
00578,human-5,False,Astonishment/Surprise
00579,human-1,True,Affection
00579,human-3,False,Bitterness
00580,human-1,True,Interest
00580,human-3,False,Emotional Numbness
00581,human-1,True,Hope/Enthusiasm/Optimism
00581,human-3,False,Hopelessness
00582,human-1,True,Teasing
00582,human-3,False,Embarrassment
00583,human-1,True,Shame
00583,human-3,False,Sexual Lust
00584,human-1,True,Shame
00584,human-4,False,Sexual Lust
00585,human-1,True,Astonishment/Surprise
00585,human-3,False,Impatience and Irritability
00586,human-1,True,Pride
00586,human-3,False,Doubt
00587,human-1,True,Confusion
00587,human-3,False,Contemplation
00588,human-1,True,Disappointment
00588,human-3,False,Triumph
00589,human-1,True,Affection
00589,human-7,False,Bitterness
00590,human-1,True,Emotional Numbness
00590,human-5,False,Interest
00591,human-1,True,Impatience and Irritability
00591,human-7,False,Astonishment/Surprise
00592,human-1,True,Elation
00592,human-3,False,Sadness
00593,human-1,True,Emotional Numbness
00593,human-5,False,Interest
00594,human-1,True,Affection
00594,human-5,False,Bitterness
00595,human-1,True,Elation
00595,human-7,False,Sadness
00596,human-1,True,Distress
00596,human-5,False,Amusement
00597,human-1,True,Fear
00597,human-7,False,Pleasure/Ecstasy
00598,human-1,True,Teasing
00598,human-5,False,Embarrassment
00599,human-1,True,Impatience and Irritability
00599,human-4,False,Astonishment/Surprise
00600,human-1,True,Sadness
00600,human-4,False,Elation
00601,human-1,True,Sexual Lust
00601,human-4,True,Shame
00602,human-1,True,Bitterness
00602,human-7,False,Affection
00603,human-1,True,Elation
00603,human-4,False,Sadness
00604,human-1,True,Contempt
00604,human-4,False,Awe
00605,human-1,True,Disgust
00605,human-5,False,Infatuation
00606,human-1,False,Sexual Lust
00606,human-7,False,Shame
00607,human-1,True,Hopelessness
00607,human-5,False,Hope/Enthusiasm/Optimism
00608,human-1,True,Shame
00608,human-3,False,Sexual Lust
00609,human-1,True,Relief
00609,human-3,False,Pain
00610,human-1,True,Anger
00610,human-3,False,Contentment
00611,human-1,True,Fear
00611,human-3,False,Pleasure/Ecstasy
00612,human-1,True,Pain
00612,human-4,False,Relief
00613,human-1,True,Intoxication/Altered States of Consciousness
00613,human-3,False,Concentration
00614,human-1,True,Sourness
00614,human-3,False,Malevolence/Malice
00615,human-1,True,Triumph
00615,human-5,False,Disappointment
00616,human-1,True,Bitterness
00616,human-7,False,Affection
00617,human-1,True,Thankfulness/Gratitude
00617,human-3,False,Jealousy & Envy
00618,human-1,True,Pride
00618,human-3,False,Doubt
00619,human-1,True,Intoxication/Altered States of Consciousness
00619,human-3,False,Concentration
00620,human-1,True,Sexual Lust
00620,human-7,False,Shame
00621,human-1,True,Teasing
00621,human-7,False,Embarrassment
00622,human-1,True,Emotional Numbness
00622,human-4,False,Interest
00623,human-1,True,Bitterness
00623,human-7,False,Affection
00624,human-1,True,Elation
00624,human-4,False,Sadness
00625,human-1,True,Distress
00625,human-4,False,Amusement
00626,human-1,True,Embarrassment
00626,human-4,False,Teasing
00627,human-1,True,Fear
00627,human-3,False,Pleasure/Ecstasy
00628,human-1,True,Doubt
00628,human-3,False,Pride
00629,human-1,True,Amusement
00629,human-5,False,Distress
00630,human-1,True,Doubt
00630,human-7,False,Pride
00631,human-1,True,Emotional Numbness
00631,human-7,True,Interest
00632,human-1,True,Infatuation
00632,human-3,False,Disgust
00633,human-1,True,Contentment
00633,human-5,False,Anger
00634,human-1,True,Thankfulness/Gratitude
00634,human-4,False,Jealousy & Envy
00635,human-1,True,Impatience and Irritability
00635,human-7,False,Astonishment/Surprise
00636,human-1,True,Intoxication/Altered States of Consciousness
00636,human-3,False,Concentration
00637,human-1,True,Impatience and Irritability
00637,human-4,False,Astonishment/Surprise
00638,human-1,True,Awe
00638,human-5,False,Contempt
00639,human-1,True,Thankfulness/Gratitude
00639,human-4,False,Jealousy & Envy
00640,human-1,True,Fear
00640,human-5,False,Pleasure/Ecstasy
00641,human-1,True,Pain
00641,human-3,False,Relief
00642,human-1,True,Contentment
00642,human-3,False,Anger
00643,human-1,True,Contempt
00643,human-4,False,Awe
00644,human-1,True,Fatigue/Exhaustion
00644,human-4,False,Longing
00645,human-1,True,Relief
00645,human-3,False,Pain
00646,human-1,True,Amusement
00646,human-4,False,Distress
00647,human-1,True,Confusion
00647,human-4,False,Contemplation
00648,human-1,True,Amusement
00648,human-3,False,Distress
00649,human-1,True,Interest
00649,human-5,False,Emotional Numbness
00650,human-1,True,Bitterness
00650,human-3,False,Affection
00651,human-1,True,Bitterness
00651,human-4,False,Affection
00652,human-1,True,Hope/Enthusiasm/Optimism
00652,human-3,False,Hopelessness
00653,human-1,True,Pleasure/Ecstasy
00653,human-3,False,Fear
00654,human-1,True,Infatuation
00654,human-7,False,Disgust
00655,human-1,True,Contentment
00655,human-3,False,Anger
00656,human-1,True,Embarrassment
00656,human-5,False,Teasing
00657,human-1,True,Fatigue/Exhaustion
00657,human-5,False,Longing
00658,human-1,True,Interest
00658,human-7,True,Emotional Numbness
00659,human-1,True,Concentration
00659,human-7,False,Intoxication/Altered States of Consciousness
00660,human-1,True,Contemplation
00660,human-3,False,Confusion
00661,human-1,False,Disgust
00661,human-3,False,Infatuation
00662,human-1,True,Doubt
00662,human-3,False,Pride
00663,human-1,True,Disappointment
00663,human-7,False,Triumph
00664,human-1,True,Malevolence/Malice
00664,human-4,True,Sourness
00665,human-1,True,Jealousy & Envy
00665,human-5,False,Thankfulness/Gratitude
00666,human-1,True,Contempt
00666,human-7,False,Awe
00667,human-1,True,Doubt
00667,human-3,False,Pride
00668,human-1,True,Sadness
00668,human-3,False,Elation
00669,human-1,True,Triumph
00669,human-5,False,Disappointment
00670,human-1,True,Hope/Enthusiasm/Optimism
00670,human-3,False,Hopelessness
00671,human-1,True,Relief
00671,human-5,False,Pain
00672,human-1,True,Doubt
00672,human-7,False,Pride
00673,human-1,True,Triumph
00673,human-4,False,Disappointment
00674,human-1,True,Hopelessness
00674,human-4,False,Hope/Enthusiasm/Optimism
00675,human-1,True,Longing
00675,human-4,False,Fatigue/Exhaustion
00676,human-1,True,Contemplation
00676,human-3,False,Confusion
00677,human-1,False,Sexual Lust
00677,human-3,False,Shame
00678,human-1,True,Hope/Enthusiasm/Optimism
00678,human-4,False,Hopelessness
00679,human-1,True,Bitterness
00679,human-7,False,Affection
00680,human-1,True,Interest
00680,human-7,True,Emotional Numbness
00681,human-1,True,Astonishment/Surprise
00681,human-7,False,Impatience and Irritability
00682,human-1,True,Pleasure/Ecstasy
00682,human-7,True,Fear
00683,human-1,True,Pride
00683,human-3,False,Doubt
00684,human-1,False,Intoxication/Altered States of Consciousness
00684,human-4,False,Concentration
00685,human-1,True,Distress
00685,human-3,False,Amusement
00686,human-1,True,Shame
00686,human-3,False,Sexual Lust
00687,human-1,True,Doubt
00687,human-4,False,Pride
00688,human-1,True,Infatuation
00688,human-7,False,Disgust
00689,human-1,True,Pride
00689,human-4,False,Doubt
00690,human-1,True,Embarrassment
00690,human-3,False,Teasing
00691,human-1,True,Elation
00691,human-7,True,Sadness
00692,human-1,True,Awe
00692,human-3,False,Contempt
00693,human-1,True,Jealousy & Envy
00693,human-3,False,Thankfulness/Gratitude
00694,human-1,True,Embarrassment
00694,human-5,False,Teasing
00695,human-1,True,Bitterness
00695,human-3,False,Affection
00696,human-1,True,Sadness
00696,human-3,False,Elation
00697,human-1,False,Sexual Lust
